active_time	online_time	num_message	ave_message	ave_time_inter	median_time_inter	ave_message_reply	ratio_male_contact	most_used_platform	num_platform	num_short_time_inter	num_receiver_age	num_reply_message	num_reply_user	num_user_to	reply_percent	periodic_pvalue	userid_from	bot
275	275	4	2	91.6666666666667	82	5	1	3	1	0	1	5	1	2	0.5	1	92845	0
408	408	2	1	408	408	2.5	1	4	1	0	2	5	2	2	1	1	1127	0
1527	1527	68	8.5	22.7910447761194	17	11.125	0.625	10	1	9	3	89	8	8	1	0.828514370246936	143056	0
1434	1434	7	3.5	239	62	6	1	9	1	0	1	6	1	2	0.5	0.999999996149117	105481	0
21	21	3	1	10.5	10.5	NA	1	9	1	1	1	0	0	3	0	1	13886	0
NA	0	1	1	NA	NA	NA	NA	3	1	NA	0	0	0	1	0	1	91451	0
191	191	5	1	47.75	27	1	1	1	1	1	1	1	1	5	0.2	1	6010	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	142770	0
1439	1439	22	22	68.5238095238095	55	12	1	3	1	3	1	12	1	1	1	0.676011148670187	132525	0
672	672	7	1.16666666666667	112	65	1	1	9	1	0	2	1	1	6	0.166666666666667	0.932208737349139	33948	0
1346	1346	41	13.6666666666667	33.65	25	13.5	1	3	1	1	2	27	2	3	0.666666666666667	0.913962917308206	79689	0
1406	1406	3	3	703	703	2	1	3	1	0	1	2	1	1	1	1	24713	0
NA	0	1	1	NA	NA	NA	NA	1	1	NA	0	0	0	1	0	1	54973	0
1518	1518	27	1.8	58.3846153846154	27.5	3.75	1	4	1	3	3	15	4	15	0.266666666666667	0.385828388563558	15479	0
NA	0	1	1	NA	NA	NA	NA	9	1	NA	0	0	0	1	0	1	21607	0
30	30	2	1	30	30	1	1	9	1	0	1	1	1	2	0.5	1	5548	0
1226	1226	13	4.33333333333333	102.166666666667	51	3.5	1	1	1	1	1	7	2	3	0.666666666666667	0.35895721679152	51360	0
15	15	2	1	15	15	1	1	3	1	0	2	1	1	2	0.5	1	108080	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	17697	0
248	248	5	5	62	64.5	5	1	3	1	0	1	5	1	1	1	1	22013	0
1491	1491	24	24	64.8260869565217	43	18	1	3	1	0	1	18	1	1	1	0.470788201607088	23715	0
NA	0	1	1	NA	NA	NA	NA	3	1	NA	0	0	0	1	0	1	37089	0
1503	1503	19	1.72727272727273	83.5	70	2	1	4	1	1	5	8	4	11	0.363636363636364	0.974215721338468	64453	0
89	89	2	2	89	89	2	1	4	1	0	1	2	1	1	1	1	58979	0
1497	1497	21	21	74.85	67	34	1	9	1	2	1	34	1	1	1	0.811192636082315	142904	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	105704	0
1458	1458	33	2.0625	45.5625	28	10	1	7	1	7	4	10	1	16	0.0625	0.482872800988403	126207	0
948	948	15	7.5	67.7142857142857	56	21	1	3	1	1	1	21	1	2	0.5	0.93755602669689	83002	0
620	620	12	6	56.3636363636364	13	9	1	2	1	3	2	9	1	2	0.5	0.805851082399142	72153	0
NA	0	1	1	NA	NA	2	1	10	1	NA	1	2	1	1	1	1	113601	0
NA	0	1	1	NA	NA	1	1	1	1	NA	1	1	1	1	1	1	88859	0
NA	0	1	1	NA	NA	NA	NA	1	1	NA	0	0	0	1	0	1	12923	0
1469	1469	45	11.25	33.3863636363636	24.5	12.25	0.5	3	1	6	2	49	4	4	1	0.195928282184786	143046	0
1492	1492	17	8.5	93.25	37.5	8	1	7	1	2	2	8	1	2	0.5	0.594683891908038	99530	0
1003	1003	9	1.125	125.375	30	1	1	4	1	0	4	1	1	8	0.125	0.887711494161413	52887	0
1248	1248	9	9	156	50	9	1	3	1	2	1	9	1	1	1	0.999525369945919	58213	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	63972	0
1031	1031	6	2	206.2	175	2.5	1	1	2	0	2	5	2	3	0.666666666666667	0.921126334429016	36847	0
1457	1457	16	3.2	97.1333333333333	72	6	1	3	1	2	2	6	1	5	0.2	0.996484895928302	76552	0
17	17	3	1	8.5	8.5	NA	1	1	1	2	1	0	0	3	0	1	2600	0
704	704	15	7.5	50.2857142857143	35	15	1	3	1	0	2	30	2	2	1	0.325314178902282	6892	0
1241	1241	20	4	65.3157894736842	18	7.25	1	3	1	4	3	29	4	5	0.8	0.999998138904836	126558	0
402	402	8	8	57.4285714285714	24	7	1	3	1	3	1	7	1	1	1	0.933450306576841	121133	0
10	10	2	2	10	10	NA	1	3	1	0	1	0	0	1	0	1	18810	0
1472	1472	73	8.11111111111111	20.4444444444444	12	14.6666666666667	1	3	1	26	4	44	3	9	0.333333333333333	0.94047760271845	31820	0
907	907	5	5	226.75	53.5	3	1	3	1	1	1	3	1	1	1	1	27552	0
674	674	19	4.75	37.4444444444444	12.5	9.5	1	9	1	8	2	19	2	4	0.5	0.410466489984374	45774	0
863	863	10	2.5	95.8888888888889	16	1	1	1	1	3	2	3	3	4	0.75	0.134883971171926	48759	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	62360	0
1460	1460	12	1.33333333333333	132.727272727273	80	2	1	3	1	0	3	2	1	9	0.111111111111111	0.216267371217479	101272	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	41328	0
NA	0	1	1	NA	NA	4	1	3	1	NA	1	4	1	1	1	1	88313	0
164	164	3	3	82	82	8	1	3	1	0	1	8	1	1	1	1	74225	0
1429	1429	73	5.21428571428571	19.8472222222222	9	7	1	3	1	37	2	70	10	14	0.714285714285714	0.957351712626881	35260	0
1359	1359	36	12	38.8285714285714	32	13.3333333333333	1	1	1	3	2	40	3	3	1	0.087888447512408	74777	0
1471	1471	34	2.42857142857143	44.5757575757576	22	3.18181818181818	1	9	1	10	5	35	11	14	0.785714285714286	0.454829843439939	70177	0
42	42	3	1	21	21	2.33333333333333	1	3	1	0	2	7	3	3	1	1	16536	0
82	82	2	1	82	82	2	1	7	1	0	1	4	2	2	1	1	143043	0
860	860	15	7.5	61.4285714285714	43.5	6	1	3	1	0	2	12	2	2	1	0.655909316000102	76668	0
1026	1026	15	7.5	73.2857142857143	64.5	10	1	3	1	2	1	20	2	2	1	0.98539957077714	73972	0
1413	1413	7	1.75	235.5	16	NA	1	4	1	3	2	0	0	4	0	0.999999990393969	49496	0
1433	1433	16	4	95.5333333333333	63	4.25	1	3	1	0	3	17	4	4	1	0.283525203231919	60684	0
554	554	6	1.5	110.8	28	1.5	1	3	1	1	3	3	2	4	0.5	1	34731	0
1363	1363	16	4	90.8666666666667	72	13	1	1	2	0	2	13	1	4	0.25	0.761150872725071	36711	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	54233	0
573	573	4	1.33333333333333	191	177	1	1	3	1	0	2	1	1	3	0.333333333333333	1	93302	0
33	33	3	1	16.5	16.5	NA	NA	1	1	0	0	0	0	3	0	1	18806	0
565	565	3	1.5	282.5	282.5	1	1	9	1	0	2	1	1	2	0.5	1	143058	0
1465	1465	46	15.3333333333333	32.5555555555556	26	16.6666666666667	1	3	1	5	2	50	3	3	1	0.524265759228291	102980	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	50133	0
934	934	12	6	84.9090909090909	63	7	1	3	1	1	2	14	2	2	1	0.947663469704648	54928	0
NA	0	1	1	NA	NA	NA	1	9	1	NA	1	0	0	1	0	1	114402	0
NA	0	1	1	NA	NA	3	1	3	1	NA	1	3	1	1	1	1	37783	0
6	6	2	1	6	6	NA	1	4	1	1	1	0	0	2	0	1	7649	0
98	98	2	2	98	98	NA	1	1	1	0	1	0	0	1	0	1	81337	0
1393	1393	10	1.11111111111111	154.777777777778	137	1.4	1	3	1	0	3	7	5	9	0.555555555555556	0.64795456952852	143047	0
NA	0	1	1	NA	NA	NA	1	9	1	NA	1	0	0	1	0	1	82990	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	54561	0
1413	1413	47	1.38235294117647	30.7173913043478	23	3.16666666666667	1	9	1	4	4	19	6	34	0.176470588235294	0.874698608335242	40713	0
848	848	22	1.83333333333333	40.3809523809524	19	2.66666666666667	1	3	1	3	3	8	3	12	0.25	0.323689441437323	92823	0
1424	1424	22	1.46666666666667	67.8095238095238	21	1.25	1	1	1	5	3	5	4	15	0.266666666666667	0.0733063142866308	3401	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	80486	0
1073	1073	30	30	37	35	23	1	4	1	4	1	23	1	1	1	0.388860009843501	27478	0
NA	0	1	1	NA	NA	NA	NA	3	1	NA	0	0	0	1	0	1	91967	0
995	995	12	2	90.4545454545455	63	4.2	0.833333333333333	3	1	1	4	21	5	6	0.833333333333333	0.568231558036284	78879	0
797	797	15	3.75	56.9285714285714	36.5	3	1	9	1	2	2	12	4	4	1	0.991228994427657	143052	0
1435	1435	29	9.66666666666667	51.25	16.5	19.5	1	9	1	4	1	39	2	3	0.666666666666667	0.999999999854036	100450	0
36	36	2	1	36	36	NA	1	3	1	0	2	0	0	2	0	1	102955	0
1190	1190	11	2.75	119	105.5	4	1	3	1	2	2	4	1	4	0.25	0.166468435178313	816	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	91205	0
1386	1386	15	1.5	99	38	4	1	4	1	1	2	4	1	10	0.1	0.965448687986523	12088	0
1423	1423	6	3	284.6	51	4	1	4	1	0	1	4	1	2	0.5	1	72384	0
1393	1393	21	3	69.65	58	8	1	3	1	0	4	16	2	7	0.285714285714286	0.025669263579536	143048	0
27	27	2	1	27	27	1	1	1	1	0	1	1	1	2	0.5	1	16147	0
NA	0	1	1	NA	NA	1	1	4	1	NA	1	1	1	1	1	1	86319	0
1017	1017	7	7	169.5	130	7	1	1	1	0	1	7	1	1	1	0.99999959684239	7351	0
5	5	2	2	5	5	2	1	1	1	1	1	2	1	1	1	1	68508	0
1412	1412	42	8.4	34.4390243902439	31	15.75	1	3	1	5	3	63	4	5	0.8	0.404234031956383	143061	0
752	752	11	5.5	75.2	22.5	14	0.5	9	1	1	2	14	1	2	0.5	0.996539523299579	84599	0
73	73	2	1	73	73	NA	1	9	1	0	1	0	0	2	0	1	127063	0
1	1	2	2	1	1	NA	1	9	1	1	1	0	0	1	0	1	4511	0
386	386	4	2	128.666666666667	116	3	1	3	1	0	2	3	1	2	0.5	1	115278	0
1266	1266	10	5	140.666666666667	67	14	1	3	1	0	1	14	1	2	0.5	0.789910862320264	20150	0
430	430	2	1	430	430	NA	1	3	1	0	2	0	0	2	0	1	136866	0
153	153	5	5	38.25	41	6	1	3	1	0	1	6	1	1	1	1	82757	0
234	234	3	3	117	117	7	1	3	1	0	1	7	1	1	1	1	52045	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	71498	0
1187	1187	2	2	1187	1187	3	1	3	1	0	1	3	1	1	1	1	104309	0
219	219	6	6	43.8	37	7	1	1	1	0	1	7	1	1	1	0.433922069796705	58978	0
1125	1125	10	10	125	110	12	1	1	1	0	1	12	1	1	1	0.595536926641422	99917	0
930	930	14	14	71.5384615384615	25	10	1	3	1	1	1	10	1	1	1	0.997192278855178	94684	0
477	477	14	2.33333333333333	36.6923076923077	33	4	1	10	1	1	4	24	6	6	1	0.957978782807262	112007	0
NA	0	1	1	NA	NA	1	1	9	1	NA	1	1	1	1	1	1	94244	0
994	994	21	21	49.7	34.5	17	1	3	1	0	1	17	1	1	1	0.947893152178506	80111	0
1268	1268	36	2.57142857142857	36.2285714285714	26	3.75	1	9	1	5	5	15	4	14	0.285714285714286	0.377807624356946	109439	0
1196	1196	10	5	132.888888888889	48	6	1	3	1	1	1	6	1	2	0.5	0.594266039330103	119458	0
152	152	3	1.5	76	76	2	1	3	1	0	1	2	1	2	0.5	1	23585	0
NA	0	1	1	NA	NA	NA	NA	3	1	NA	0	0	0	1	0	1	8210	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	97571	0
1381	1381	61	61	23.0166666666667	19.5	44	1	3	1	6	1	44	1	1	1	0.870661531700931	1606	0
1034	1034	9	9	129.25	139.5	11	1	9	1	0	1	11	1	1	1	0.257634766937867	47167	0
1240	1240	12	3	112.727272727273	74	5	1	4	1	1	1	5	1	4	0.25	0.840896828758384	97151	0
1179	1179	5	5	294.75	180.5	6	1	1	1	1	1	6	1	1	1	1	54481	0
11	11	2	1	11	11	NA	1	1	1	0	1	0	0	2	0	1	66120	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	40709	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	85115	0
1390	1390	31	4.42857142857143	46.3333333333333	38	13.5	1	3	1	2	4	27	2	7	0.285714285714286	0.580368598202463	30390	0
824	824	3	1.5	412	412	1	1	10	1	0	2	1	1	2	0.5	1	86614	0
1391	1391	29	2.9	49.6785714285714	40.5	4.5	1	9	1	5	4	9	2	10	0.2	0.78643109434028	68485	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	79176	0
1051	1051	11	11	105.1	87.5	10	1	3	1	0	1	10	1	1	1	0.979284580318247	17236	0
0	0	2	1	0	0	NA	1	3	1	1	2	0	0	2	0	1	143030	0
1364	1364	57	2.375	24.3571428571429	12.5	3	1	4	1	27	5	3	1	24	0.0416666666666667	0.512420004410589	58326	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	21046	0
1366	1366	46	23	30.3555555555556	22	32	1	1	1	9	1	64	2	2	1	0.925023762168908	12139	0
1289	1289	20	5	67.8421052631579	41	8	1	3	1	0	2	32	4	4	1	0.997440825117115	143053	0
1346	1346	87	8.7	15.6511627906977	10	7.8	1	3	1	43	5	39	5	10	0.5	0.994132859073167	124799	0
74	74	2	1	74	74	NA	1	3	1	0	1	0	0	2	0	1	40865	0
1206	1206	9	1.5	150.75	130.5	NA	1	9	1	0	3	0	0	6	0	0.898355703769663	29837	0
46	46	3	1	23	23	NA	1	9	1	0	3	0	0	3	0	1	29800	0
NA	0	1	1	NA	NA	NA	NA	1	1	NA	0	0	0	1	0	1	28889	0
NA	0	1	1	NA	NA	NA	NA	3	1	NA	0	0	0	1	0	1	31229	0
NA	0	1	1	NA	NA	1	1	1	1	NA	1	1	1	1	1	1	6007	0
1317	1317	20	10	69.3157894736842	50	8	1	3	1	0	2	16	2	2	1	0.992903463689732	77605	0
29	29	3	1.5	14.5	14.5	NA	1	3	1	0	1	0	0	2	0	1	98366	0
84	84	3	3	42	42	3	1	3	1	0	1	3	1	1	1	1	3307	0
NA	0	1	1	NA	NA	1	1	1	1	NA	1	1	1	1	1	1	26640	0
NA	0	1	1	NA	NA	NA	1	9	1	NA	1	0	0	1	0	1	103230	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	79133	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	73137	0
812	812	6	2	162.4	91	4.5	0.333333333333333	3	1	1	2	9	2	3	0.666666666666667	1	80716	0
1340	1340	56	5.09090909090909	24.3636363636364	10	7.18181818181818	1	9	1	26	3	79	11	11	1	0.731029903019063	94531	0
173	173	3	3	86.5	86.5	3	1	9	1	0	1	3	1	1	1	1	72308	0
1292	1292	17	8.5	80.75	11.5	8	0.5	3	1	7	2	16	2	2	1	0.457061755725096	57565	0
1249	1249	21	3.5	62.45	43.5	7.25	1	9	1	2	3	29	4	6	0.666666666666667	0.588143446358409	100319	0
698	698	37	9.25	19.3888888888889	15	12.5	1	3	1	11	1	50	4	4	1	0.355101460756171	72393	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	31004	0
1168	1168	11	5.5	116.8	65	9	1	1	2	1	1	18	2	2	1	0.967873098319065	143017	0
1339	1339	8	1.33333333333333	191.285714285714	68	2.6	1	3	1	1	2	13	5	6	0.833333333333333	0.610645152238826	46512	0
1345	1345	23	7.66666666666667	61.1363636363636	36.5	8.5	1	3	1	4	2	17	2	3	0.666666666666667	0.77194548459618	74658	0
969	969	18	18	57	44	15	1	9	1	0	1	15	1	1	1	0.670324964821256	41009	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	23950	0
38	38	2	2	38	38	3	1	1	1	0	1	3	1	1	1	1	4948	0
1345	1345	55	9.16666666666667	24.9074074074074	18	10.5	1	3	1	9	2	63	6	6	1	0.953019725078156	10608	0
NA	0	1	1	NA	NA	1	1	9	1	NA	1	1	1	1	1	1	26468	0
NA	0	1	1	NA	NA	NA	NA	4	1	NA	0	0	0	1	0	1	36861	0
740	740	4	4	246.666666666667	264	5	1	1	1	0	1	5	1	1	1	1	4992	0
1193	1193	16	5.33333333333333	79.5333333333333	59	14	1	4	1	0	3	42	3	3	1	0.979038432692524	44865	0
122	122	5	1	30.5	27.5	1.66666666666667	1	3	1	0	2	5	3	5	0.6	1	76707	0
213	213	4	2	71	51	1	1	4	1	0	2	1	1	2	0.5	1	33899	0
1336	1336	42	8.4	32.5853658536585	23	12	0.6	3	1	4	3	60	5	5	1	0.538157898094165	105822	0
1334	1334	22	2	63.5238095238095	41	2	1	3	1	4	2	8	4	11	0.363636363636364	0.99725995274989	106229	0
715	715	2	1	715	715	NA	1	3	1	0	1	0	0	2	0	1	93990	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	68639	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	80162	0
1219	1219	27	2.45454545454545	46.8846153846154	31	6.33333333333333	1	3	1	1	3	19	3	11	0.272727272727273	0.73591886435915	15607	0
1340	1340	35	2.91666666666667	39.4117647058824	19.5	3.25	1	9	1	12	4	13	4	12	0.333333333333333	0.999931715095628	84137	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	27118	0
1335	1335	31	1.34782608695652	44.5	33	2	1	1	1	3	3	10	5	23	0.217391304347826	0.28452430417616	38890	0
6	6	2	1	6	6	NA	NA	1	1	1	0	0	0	2	0	1	51337	0
481	481	14	4.66666666666667	37	38	10.3333333333333	1	7	1	2	3	31	3	3	1	0.0667917634292465	138034	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	117	0
1337	1337	53	13.25	25.7115384615385	23.5	11.25	1	9	1	9	3	45	4	4	1	0.12203345792751	62367	0
998	998	9	1.8	124.75	13.5	NA	1	3	1	3	3	0	0	5	0	0.121994817459174	69727	0
NA	0	1	1	NA	NA	2	1	7	1	NA	1	2	1	1	1	1	117440	0
NA	0	1	1	NA	NA	1	1	1	1	NA	1	1	1	1	1	1	101204	0
409	409	3	1.5	204.5	204.5	1	1	3	1	0	1	1	1	2	0.5	1	41582	0
276	276	5	1	69	49	NA	1	9	1	0	1	0	0	5	0	1	143067	0
129	129	3	3	64.5	64.5	2	1	3	1	0	1	2	1	1	1	1	43046	0
1275	1275	17	5.66666666666667	79.6875	12.5	9	1	3	1	4	2	9	1	3	0.333333333333333	0.983051700605942	78687	0
1028	1028	3	1.5	514	514	1.5	1	3	1	0	2	3	2	2	1	1	21056	0
339	339	3	3	169.5	169.5	NA	1	3	1	0	1	0	0	1	0	1	104413	0
1326	1326	18	9	78	53	10	0.5	3	1	1	2	20	2	2	1	0.992558873729831	97478	0
1299	1299	11	3.66666666666667	129.9	69	10	1	3	1	0	1	10	1	3	0.333333333333333	0.93337851540995	134076	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	35246	0
1258	1258	41	2.73333333333333	31.45	26	4.33333333333333	1	9	1	4	2	26	6	15	0.4	0.915986305104783	22505	0
832	832	8	2.66666666666667	118.857142857143	92	2.5	1	3	1	0	1	5	2	3	0.666666666666667	0.995121559089819	86619	0
1313	1313	46	4.6	29.1777777777778	22	5.2	0.9	10	1	6	4	52	10	10	1	0.309343098748073	127579	0
104	104	9	4.5	13	8	3	1	4	1	4	1	3	1	2	0.5	0.170709802823461	27100	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	44418	0
504	504	4	1	168	141	NA	1	3	1	0	2	0	0	4	0	1	21429	0
7	7	2	1	7	7	NA	NA	3	1	1	0	0	0	2	0	1	6458	0
1293	1293	24	2	56.2173913043478	50	5	1	3	1	2	1	10	2	12	0.166666666666667	0.387064395324749	118931	0
23	23	2	1	23	23	NA	1	3	1	0	2	0	0	2	0	1	1471	0
1278	1278	21	21	63.9	58.5	19	1	3	1	0	1	19	1	1	1	0.365949154188709	55162	0
156	156	3	1	78	78	NA	NA	1	1	0	0	0	0	3	0	1	65404	0
614	614	7	1.75	102.333333333333	28.5	1.33333333333333	1	10	1	2	2	4	3	4	0.75	0.767090453158244	143066	0
1170	1170	46	3.28571428571429	26	21	9.25	0.5	3	1	9	4	37	4	14	0.285714285714286	0.706751737764516	143072	0
1293	1293	51	7.28571428571429	25.86	17.5	9.33333333333333	0.428571428571429	9	1	16	4	56	6	7	0.857142857142857	0.891345929257168	142920	0
1314	1314	25	5	54.75	45	7	1	7	1	0	3	14	2	5	0.4	0.9458733950985	78452	0
1283	1283	22	2	61.0952380952381	37	2.5	1	4	1	0	3	10	4	11	0.363636363636364	0.91188044707703	40673	0
NA	0	1	1	NA	NA	NA	1	4	1	NA	1	0	0	1	0	1	5701	0
NA	0	1	1	NA	NA	NA	1	9	1	NA	1	0	0	1	0	1	85439	0
44	44	3	3	22	22	4	1	3	1	0	1	4	1	1	1	1	49328	0
NA	0	1	1	NA	NA	NA	NA	3	1	NA	0	0	0	1	0	1	57314	0
1263	1263	24	6	54.9130434782609	39	7.25	0.25	3	1	1	2	29	4	4	1	0.323334068240655	113972	0
300	300	3	1.5	150	150	2.5	1	4	1	0	1	5	2	2	1	1	66257	0
1113	1113	4	4	371	28	9	1	3	1	0	1	9	1	1	1	1	118918	0
NA	0	1	1	NA	NA	NA	1	9	1	NA	1	0	0	1	0	1	47208	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	97893	0
55	55	2	2	55	55	3	1	10	1	0	1	3	1	1	1	1	136372	0
1297	1297	27	2.25	49.8846153846154	13.5	3	1	3	1	12	2	6	2	12	0.166666666666667	0.990983641402661	95866	0
1044	1044	7	1	174	134	NA	1	4	1	0	2	0	0	7	0	1.11022302462516e-16	9214	0
577	577	4	2	192.333333333333	243	3.5	1	3	1	0	1	7	2	2	1	1	102833	0
723	723	7	7	120.5	53.5	12	1	10	1	0	1	12	1	1	1	0.534728639097633	104278	0
149	149	3	1.5	74.5	74.5	3	1	9	1	0	2	3	1	2	0.5	1	112997	0
6	6	2	2	6	6	NA	1	3	1	1	1	0	0	1	0	1	111440	0
75	75	2	1	75	75	NA	1	3	1	0	1	0	0	2	0	1	129201	0
219	219	3	1.5	109.5	109.5	1	1	9	1	0	2	2	2	2	1	1	22481	0
3	3	2	2	3	3	1	1	9	1	1	1	1	1	1	1	1	127907	0
1283	1283	48	9.6	27.2978723404255	19	11.6	1	3	1	8	3	58	5	5	1	0.990440147210837	143000	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	90704	0
1165	1165	27	1.8	44.8076923076923	33.5	6	1	9	1	2	5	12	2	15	0.133333333333333	0.74290811688953	14653	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	123751	0
1226	1226	30	15	42.2758620689655	25	19	1	1	1	6	2	19	1	2	0.5	0.965106079636893	14924	0
1225	1225	32	4.57142857142857	39.5161290322581	35	6.14285714285714	1	9	1	4	6	43	7	7	1	0.0299048886885745	53392	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	36644	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	115434	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	702	0
1075	1075	20	10	56.5789473684211	26	10.5	1	3	1	2	2	21	2	2	1	0.945505959695901	19681	0
NA	0	1	1	NA	NA	NA	NA	3	1	NA	0	0	0	1	0	1	104169	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	108793	0
1131	1131	11	11	113.1	85	11	1	3	1	0	1	11	1	1	1	0.228773451023197	84840	0
802	802	7	1.4	133.666666666667	109.5	NA	1	9	1	0	3	0	0	5	0	0.841782588453216	38177	0
147	147	2	1	147	147	NA	1	3	1	0	2	0	0	2	0	1	76433	0
1254	1254	34	11.3333333333333	38	31	12.5	1	3	1	7	2	25	2	3	0.666666666666667	0.99677803127774	78287	0
8	8	2	1	8	8	NA	NA	1	1	1	0	0	0	2	0	1	25165	0
343	343	5	1	85.75	36	NA	1	3	1	0	1	0	0	5	0	1	111169	0
553	553	18	2	32.5294117647059	5	1	1	10	1	9	4	1	1	9	0.111111111111111	0.998369055447905	110824	0
75	75	2	1	75	75	NA	1	3	1	0	2	0	0	2	0	1	27852	0
4	4	2	2	4	4	NA	NA	3	1	1	0	0	0	1	0	1	115277	0
NA	0	1	1	NA	NA	1	1	3	1	NA	1	1	1	1	1	1	74345	0
80	80	3	3	40	40	NA	1	3	1	0	1	0	0	1	0	1	29155	0
1073	1073	4	1	357.666666666667	247	NA	1	4	1	0	2	0	0	4	0	1	7505	0
515	515	5	5	128.75	130.5	5	1	3	1	0	1	5	1	1	1	1	12328	0
269	269	8	2	38.4285714285714	4	NA	1	4	1	5	2	0	0	4	0	0.999622581351912	22599	0
859	859	8	8	122.714285714286	92	8	1	3	1	1	1	8	1	1	1	0.964122313867244	77587	0
1230	1230	29	9.66666666666667	43.9285714285714	30	21	1	1	1	2	1	21	1	3	0.333333333333333	0.849833662018612	87668	0
NA	0	1	1	NA	NA	1	1	1	1	NA	1	1	1	1	1	1	26003	0
NA	0	1	1	NA	NA	1	1	4	1	NA	1	1	1	1	1	1	7696	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	32430	0
NA	0	1	1	NA	NA	NA	1	3	1	NA	1	0	0	1	0	1	123932	0
NA	0	1	1	NA	NA	NA	NA	3	1	NA	0	0	0	1	0	1	115199	0
163	163	4	4	54.3333333333333	56	1	1	3	1	0	1	1	1	1	1	1	72527	0
323	323	4	2	107.666666666667	62	1	1	3	1	1	2	1	1	2	0.5	1	42225	0
715	715	11	3.66666666666667	71.5	58.5	7	1	9	1	0	2	7	1	3	0.333333333333333	0.404262156554527	106675	0
334	334	2	2	334	334	2	1	1	1	0	1	2	1	1	1	1	2722	0
NA	0	1	1	NA	NA	NA	NA	9	1	NA	0	0	0	1	0	1	43472	0
1228	1228	52	26	24.078431372549	20	34	1	9	1	12	2	68	2	2	1	0.340577387334876	50317	0
58	58	2	2	58	58	1	1	1	1	0	1	1	1	1	1	1	5576	0
1207	1207	12	3	109.727272727273	18	5	0.75	9	1	4	2	20	4	4	1	0.869791017499158	143009	0
810	810	7	1.75	135	72	1	1	3	1	2	2	1	1	4	0.25	0.999976313497742	45124	0
1175	1175	11	5.5	117.5	90	5	1	1	1	0	2	10	2	2	1	0.981014625917431	14566	0
NA	0	1	1	NA	NA	2	1	3	1	NA	1	2	1	1	1	1	7179	0
333	333	2	1	333	333	NA	1	3	1	0	1	0	0	2	0	1	87219	0
8	8	3	1	4	4	NA	1	1	1	2	1	0	0	3	0	1	76501	0
NA	0	1	1	NA	NA	NA	NA	1	1	NA	0	0	0	1	0	1	1167	0
NA	0	1	1	NA	NA	NA	1	1	1	NA	1	0	0	1	0	1	20672	0
NA	0	1	1	NA	NA	NA	1	1	1	NA	1	0	0	1	0	1	84032	0
290	290	4	4	96.6666666666667	116	5	1	3	1	0	1	5	1	1	1	1	9049	0
815	815	8	8	116.428571428571	74	9	1	1	1	0	1	9	1	1	1	0.953970725458819	6902	0
